Exchange,Symbol,Segment,SecurityType,PrimaryExch,LotSize,Restriction,OutstandingShares,ADV,MaxShares,MaxGrossShares,OddLot,MaxLots,MktPriceTick,MktPriceTolerance,PriceRangePct,BidPriceRangePct,AskPriceRangePct,RIC,QUIK,ISIN,BSYM,CUSIP,SEDOL,Currency,ClosePrice,BasePrice,PriceMult,ContractMult,Last,Bid,Ask,MinPrice,MaxPrice,MovingAvgPx,SettlePx,IAP,TrdStatus,MktCode,Tick,TickSize,Flags,Attributes,MovingAvgWindow,MovingAvgFreq,Partition,TickGroup,DerType,Underlying,OptionType,ExerciseStyle,StrikePrice,MaturityYearMonth,MaturityDay,ShortOptionMin,ContractValueFactor,Delta,MaxIntraGrossShares,MaxFutIntraGrossShares,ExposureMarginPct,FutureExtremeLossMarginPct,OptionExtremeLossMarginPct,SpreadExtremeLossMarginPct,RiskArray0,RiskArray1,RiskArray2,RiskArray3,RiskArray4,RiskArray5,RiskArray6,RiskArray7,RiskArray8,RiskArray9,RiskArray10,RiskArray11,RiskArray12,RiskArray13,RiskArray14,RiskArray15,ExecExchange,TrackedPrice,SharedAvail,SharedUsed
"T","4801","","CS","T",100,,,9343,,,Y,1146,Y,Y,,,,"4801.T","","JP3425600008","4801 JT","9JE008RR0","6293246","",,2405,,,,,,1835,2835,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8087","","CS","T",100,,,18700,,,Y,1457,Y,Y,,,,"8087.T","","JP3828000004","8087 JT","361991136","6357595","",,1384,,,,,,1079,1679,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8281","","CS","T",100,,,166100,,,Y,4791,Y,Y,,,,"8281.T","","JP3428800001","8281 JT","983990136","6984948","",,1600,,,,,,1179,1979,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","2174","","CS","T",100,,,257764,,,Y,2710,Y,Y,,,,"2174.T","","JP3386390003","2174 JT","9JE03KR25","B2PG341","",,990,,,,,,827,1127,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8160","","CS","T",100,,,25079,,,Y,2591,Y,Y,,,,"8160.T","","JP3237000009","8160 JT","497990218","6497491","",,2260,,,,,,1749,2749,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6178","","CS","T",100,,,1780736,,,Y,28818,Y,Y,,,,"6178.T","","JP3752900005","6178 JT","9JE0QQ8M4","BYT8143","",,1388,,,,,,1109,1709,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","1626","","CS","T",1,,,14,,,Y,550,Y,Y,,,,"1626.T","","JP3046650002","1626 JT","9JE03P3G9","B2QGS12","",,17100,,,,,,13320,21320,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9767","","CS","T",1000,,,17286,,,Y,186,Y,Y,,,,"9767.T","","JP3668800000","9767 JT","655991412","6640596","",,163,,,,,,113,213,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3250","","CS","T",100,,,1580371,,,Y,22387,Y,Y,,,,"3250.T","","JP3160580001","3250 JT","9JE02YGZ5","B24GXG4","",,42,,,,,,14,74,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","2122","","CS","T",100,,,25393,,,Y,696,Y,Y,,,,"2122.T","","JP3152830000","2122 JT","9JE01W7B3","B1BW216","",,1070,,,,,,820,1120,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3692","","CS","T",100,,,300007,,,Y,809,Y,Y,,,,"3692.T","","JP3166830004","3692 JT","9JE06DD98","BQJYQS4","",,4370,,,,,,3730,5130,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","4570","","CS","T",100,,,30579,,,Y,729,Y,Y,,,,"4570.T","","JP3921300004","4570 JT","9JE0272J5","B1P9X43","",,988,,,,,,820,1120,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6346","","CS","T",1000,,,3500,,,Y,132,Y,Y,,,,"6346.T","","JP3236400002","6346 JT","493990139","6491299","",,225,,,,,,145,305,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9996","","CS","T",100,,,857,,,Y,915,Y,Y,,,,"9996.T","","JP3321500005","9996 JT","803990381","6835477","",,1056,,,,,,752,1352,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9432","","CS","T",100,,,3294914,,,Y,8497,Y,Y,,,,"9432.T","","JP3735400008","9432 JT","629990128","6641373","",,4723,,,4719,,,4010,5410,,,,,,"D",,,,,,,2,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7991","","CS","T",1000,,,159571,,,Y,935,Y,Y,,,,"7991.T","","JP3870300005","7991 JT","560990210","6658704","",,135,,,,,,93,193,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6822","","CS","T",1000,,,20643,,,Y,147,Y,Y,,,,"6822.T","","JP3175400005","6822 JT","678990706","6654757","",,348,,,,,,269,429,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","1799","","CS","T",100,,,2521,,,Y,2085,Y,Y,,,,"1799.T","","JP3474610007","1799 JT","9JE008I17","6255019","",,1120,,,,,,800,1400,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9531","","CS","T",1000,,,15170286,,,Y,9555,Y,Y,,,,"9531.T","","JP3573000001","9531 JT","889990396","6895448","",,443.1,,,440.5,,,365,525,,,,,,"D",,,,,,,2,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","4694","","CS","T",100,,,47957,,,Y,2200,Y,Y,,,,"4694.T","","JP3799700004","4694 JT","0559901N5","6197876","",,5070,,,,,,4185,5590,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","2114","","CS","T",100,,,4229,,,Y,2974,Y,Y,,,,"2114.T","","JP3722200007","2114 JT","655991388","6640165","",,453,,,,,,385,545,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6728","","CS","T",100,,,447214,,,Y,4935,Y,Y,,,,"6728.T","","JP3126190002","6728 JT","9JE00AW08","6599483","",,3645,,,,,,3175,4575,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9994","","CS","T",100,,,5143,,,Y,1084,Y,Y,,,,"9994.T","","JP3943800007","9994 JT","875990145","6986803","",,1900,,,,,,1516,2516,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","5391","","CS","T",1000,,,455071,,,Y,777,Y,Y,,,,"5391.T","","JP3119800005","5391 JT","045990264","6054108","",,87,,,,,,53,113,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","5384","","CS","T",100,,,129614,,,Y,2970,Y,Y,,,,"5384.T","","JP3820900003","5384 JT","J1497L101","6355276","",,1744,,,,,,1397,2197,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9082","","CS","T",1000,,,2444,,,Y,105,Y,Y,,,,"9082.T","","JP3503000006","9082 JT","234990364","6251329","",,567,,,,,,486,686,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8789","","CS","T",100,,,2978521,,,Y,16191,Y,Y,,,,"8789.T","","JP3802830004","8789 JT","9JE0128T9","B08G957","",,126,,,126,,,71,171,,,,,,"U",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","2769","","CS","T",100,,,7943,,,Y,769,Y,Y,,,,"2769.T","","JP3159960008","2769 JT","9JE009QO6","6599762","",,1665,,,,,,1178,1978,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","2157","","CS","T",100,,,13514,,,Y,1920,Y,Y,,,,"2157.T","","JP3297360004","2157 JT","9JE02L2I6","B1Y3VL9","",,2155,,,,,,1650,2650,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3901","","CS","T",100,,,17064,,,Y,318,Y,Y,,,,"3901.T","","JP3860210008","3901 JT","9JE0G2525","BSN5BQ0","",,3230,,,,,,2456,3460,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9663","","CS","T",100,,,6664,,,Y,1635,Y,Y,,,,"9663.T","","JP3648700007","9663 JT","629990847","6620350","",,3510,,,,,,2815,4215,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7607","","CS","T",100,,,9486,,,Y,1441,Y,Y,,,,"7607.T","","JP3384710004","7607 JT","8249903N3","6167813","",,1458,,,,,,1128,1728,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","4552","","CS","T",100,,,135007,,,Y,3242,Y,Y,,,,"4552.T","","JP3701000006","4552 JT","J2810U109","6467591","",,3035,,,,,,2182,3185,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","4671","","CS","T",100,,,6400,,,Y,1128,Y,Y,,,,"4671.T","","JP3802650006","4671 JT","305990210","6354853","",,1309,,,,,,1048,1648,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","4911","","CS","T",100,,,1958593,,,Y,13971,Y,Y,,,,"4911.T","","JP3351600006","4911 JT","824841100","6805265","",,2779.5,,,2779.5,,,2249,3249,,,,,,"U",,,,,,,2,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","1613","","CS","T",10,,,102,,,Y,1141,Y,Y,,,,"1613.T","","JP3040150009","1613 JT","9JE009BK0","6520461","",,1623,,,,,,1164,1964,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","5610","","CS","T",1000,,,17750,,,Y,135,Y,Y,,,,"5610.T","","JP3503400008","5610 JT","234990331","6251404","",,118,,,,,,81,181,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9613","","CS","T",100,,,818329,,,Y,7233,Y,Y,,,,"9613.T","","JP3165700000","9613 JT","629990383","6125639","",,5530,,,,,,4560,6560,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7758","","CS","T",1000,,,29071,,,Y,188,Y,Y,,,,"7758.T","","JP3421400007","7758 JT","816990188","6794006","",,133,,,,,,81,181,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","1366","","CS","T",1,,,86933,,,Y,8000,Y,Y,,,,"1366.T","","JP3047860006","1366 JT","9JE06F2Y0","BTYR2N6","",,7790,,,,,,7290,10290,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7270","","CS","T",100,,,3869107,,,Y,10129,Y,Y,,,,"7270.T","","JP3814800003","7270 JT","359556107","6356406","",,3949,,,,,,3195,4595,,,,,,"N",,,,,,,2,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","1803","","CS","T",1000,,,3722143,,,Y,4166,Y,Y,,,,"1803.T","","JP3358800005","1803 JT","824990170","6804400","",,1069,,,1099,,,709,1309,,,,,,"U",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7844","","CS","T",100,,,478529,,,Y,5359,Y,Y,,,,"7844.T","","JP3860230006","7844 JT","9JE009G66","6558901","",,943,,,,,,756,1056,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","2378","","CS","T",100,,,16929,,,Y,2137,Y,Y,,,,"2378.T","","JP3978800005","2378 JT","9JE00AAL6","6709947","",,1178,,,,,,888,1488,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8362","","CS","T",1000,,,144786,,,Y,2414,Y,Y,,,,"8362.T","","JP3803600000","8362 JT","359990439","6357067","",,210,,,,,,125,285,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6432","","CS","T",100,,,519129,,,Y,4899,Y,Y,,,,"6432.T","","JP3462660006","6432 JT","9JE009HM0","6565031","",,1836,,,,,,1280,2080,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6199","","CS","T",100,,,0,,,Y,,Y,Y,,,,"6199.T","","","","9JE11XOT1","","",,,,,,,,,,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8170","","CS","T",100,,,402479,,,Y,3724,Y,Y,,,,"8170.T","","JP3121600005","8170 JT","006990105","6007395","",,522,,,,,,438,638,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","5807","","CS","T",100,,,4600,,,Y,680,Y,Y,,,,"5807.T","","JP3586200002","5807 JT","891990327","6897422","",,799,,,,,,664,964,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3282","","CS","T",1,,,1517,,,Y,5140,Y,Y,,,,"3282.T","","JP3047540004","3282 JT","9JE0DKCW4","B8N6QD5","",,242500,,,,,,190200,290200,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","4237","","CS","T",100,,,28493,,,Y,2978,Y,Y,,,,"4237.T","","JP3820720005","4237 JT","9JE00ETH7","B018YB1","",,217,,,,,,143,303,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8795","","CS","T",100,,,4673179,,,Y,38647,Y,Y,,,,"8795.T","","JP3539220008","8795 JT","9JE00ASX1","6744294","",,1035,,,,,,704,1304,,,,,,"N",,,,,,,2,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7774","","CS","T",100,,,91843,,,Y,4058,Y,Y,,,,"7774.T","","JP3389610001","7774 JT","9JE0393M2","B29KFN2","",,1433,,,,,,1140,1740,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8685","","CS","T",1,,,334,,,Y,10000,Y,Y,,,,"8685.T","","","8685 JT","9JE008JV0","6028954","",,6290,,,,,,6000,9000,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9068","","CS","T",1000,,,23357,,,Y,982,Y,Y,,,,"9068.T","","JP3876000005","9068 JT","573990215","6569624","",,397,,,,,,326,486,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6935","","CS","T",100,,,34536,,,Y,3395,Y,Y,,,,"6935.T","","JP3732950005","6935 JT","471991166","6468505","",,1381,,,,,,1108,1708,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9304","","CS","T",1000,,,42071,,,Y,760,Y,Y,,,,"9304.T","","JP3355600002","9304 JT","824990410","6804284","",,278,,,,,,191,351,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7173","","CS","T",100,,,35064,,,Y,3065,Y,Y,,,,"7173.T","","JP3584400000","7173 JT","9JE06DAT7","BQQ1JS9","",,2601,,,,,,1974,2974,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9788","","CS","T",100,,,14543,,,Y,1871,Y,Y,,,,"9788.T","","JP3651020004","9788 JT","629990003","6622022","",,943,,,,,,780,1080,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7762","","CS","T",100,,,5139793,,,Y,33035,Y,Y,,,,"7762.T","","JP3352400000","7762 JT","177990116","6197304","",,597,,,,,,551,751,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8014","","CS","T",100,,,7557,,,Y,2530,Y,Y,,,,"8014.T","","JP3528200003","8014 JT","170990261","6193506","",,1476,,,,,,1121,1921,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7248","","CS","T",1000,,,3051143,,,Y,2732,Y,Y,,,,"7248.T","","JP3220400000","7248 JT","654990423","6639840","",,831,,,,,,749,1049,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7524","","CS","T",100,,,4357,,,Y,855,Y,Y,,,,"7524.T","","JP3875000006","7524 JT","5669904N4","6568074","",,814,,,730,,,672,972,,,,,,"D",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8337","","CS","T",100,,,100071,,,Y,6222,Y,Y,,,,"8337.T","","JP3512200001","8337 JT","9EQ0WPC26","6190585","",,423,,,,,,342,502,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","2810","","CS","T",100,,,287043,,,Y,10275,Y,Y,,,,"2810.T","","JP3765400001","2810 JT","441990108","6440503","",,2201,,,,,,1712,2712,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3915","","CS","T",100,,,54436,,,Y,282,Y,Y,,,,"3915.T","","JP3546300009","3915 JT","9JE0PRIR1","BVGGZN6","",,9350,,,,,,7190,13190,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3760","","CS","T",100,,,43300,,,Y,247,Y,Y,,,,"3760.T","","JP3281200000","3760 JT","9JE00S012","B049MK6","",,2080,,,,,,1587,2587,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6942","","CS","T",1000,,,217462,,,Y,223,Y,Y,,,,"6942.T","","JP3436000008","6942 JT","835990110","6819653","",,154,,,,,,98,198,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7640","","CS","T",100,,,8907,,,Y,1268,Y,Y,,,,"7640.T","","JP3629250006","7640 JT","9JE0088Y6","6230340","",,461,,,,,,379,539,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8219","","CS","T",100,,,360643,,,Y,5539,Y,Y,,,,"8219.T","","JP3106200003","8219 JT","037990249","6045878","",,3955,,,,,,3490,4890,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","1376","","CS","T",100,,,67821,,,Y,1177,Y,Y,,,,"1376.T","","JP3216200000","1376 JT","484990171","6483401","",,1265,,,,,,766,1366,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","1685","","CS","T",10,,,1289,,,Y,10000,Y,Y,,,,"1685.T","","","1685 JT","9JE051FI3","B42MR22","",,423,,,,,,300,460,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6513","","CS","T",1000,,,23643,,,Y,335,Y,Y,,,,"6513.T","","JP3200400004","6513 JT","686990110","6661508","",,279,,,,,,202,362,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","5603","","CS","T",1000,,,30929,,,Y,336,Y,Y,,,,"5603.T","","JP3286400001","5603 JT","499990125","6495978","",,154,,,,,,103,203,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8252","","CS","T",100,,,1797379,,,Y,25109,Y,Y,,,,"8252.T","","JP3870400003","8252 JT","573814100","6569527","",,1593,,,,,,1317,2117,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","4824","","CS","T",100,,,139593,,,Y,976,Y,Y,,,,"4824.T","","JP3920930009","4824 JT","9JE008T07","6310684","",,510,,,510,497,503,400,600,,,,,,"U",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","4920","","CS","T",1000,,,6200,,,Y,52,Y,Y,,,,"4920.T","","JP3712200009","4920 JT","9JE008H18","6635901","",,345,,,,,,247,407,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6944","","CS","T",1000,,,27214,,,Y,294,Y,Y,,,,"6944.T","","JP3105150001","6944 JT","9JE008DM6","6010627","",,111,,,,,,58,158,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","1491","","CS","T",100,,,369043,,,Y,28974,Y,Y,,,,"1491.T","","JP3519000008","1491 JT","171991169","6196107","",,20,,,20,20,,1,51,,,,,,"D",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3906","","CS","T",100,,,96286,,,Y,217,Y,Y,,,,"3906.T","","JP3126460009","3906 JT","9JE0OVLC2","BVGBQV6","",,1516,,,,,,1162,1962,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","4536","","CS","T",100,,,1465793,,,Y,24706,Y,Y,,,,"4536.T","","JP3336000009","4536 JT","9EQ2BGGF2","6776606","",,1619,,,,,,1139,1939,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7863","","CS","T",100,,,14236,,,Y,401,Y,Y,,,,"7863.T","","JP3795100001","7863 JT","9JE008LN5","6290560","",,312,,,,,,240,400,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","1332","","CS","T",100,,,3257271,,,Y,27721,Y,Y,,,,"1332.T","","JP3718800000","1332 JT","654620103","6640927","",,576,,,576,,,476,676,,,,,,"D",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3683","","CS","T",100,,,8721,,,Y,484,Y,Y,,,,"3683.T","","JP3311540003","3683 JT","9JE09AXD0","BJMZ0M7","",,1129,,,,,,733,1333,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","1663","","CS","T",100,,,14143,,,Y,3033,Y,Y,,,,"1663.T","","JP3277020008","1663 JT","9JE0GHGN4","BH4TD79","",,1305,,,,,,1033,1633,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","9070","","CS","T",1000,,,48071,,,Y,976,Y,Y,,,,"9070.T","","JP3629400007","9070 JT","890990153","6896526","",,282,,,,,,207,367,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","2124","","CS","T",100,,,375364,,,Y,4129,Y,Y,,,,"2124.T","","JP3386130003","2124 JT","9JE01WAY9","B1CC1X0","",,1704,,,,,,1122,1722,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","8570","","CS","T",100,,,513471,,,Y,16778,Y,Y,,,,"8570.T","","JP3131400008","8570 JT","007990294","6037734","",,2384,,,,,,1888,2888,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","4901","","CS","T",100,,,1595807,,,Y,9252,Y,Y,,,,"4901.T","","JP3814000000","4901 JT","359586104","6356525","",,4323,,,,,,3825,5225,,,,,,"N",,,,,,,2,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","1364","","CS","T",1,,,4916,,,Y,40160,Y,Y,,,,"1364.T","","JP3047840008","1364 JT","9JE0CY2K2","BSLS246","",,12190,,,,,,9590,15590,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3734","","CS","T",100,,,25007,,,Y,1063,Y,Y,,,,"3734.T","","JP3167630007","3734 JT","9JE00ALG5","6738725","",,262,,,,,,192,352,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6957","","CS","T",100,,,10993,,,Y,778,Y,Y,,,,"6957.T","","JP3354800009","6957 JT","824991103","6803979","",,1750,,,,,,1281,2081,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","1312","","CS","T",1,,,29,,,Y,2090,Y,Y,,,,"1312.T","","JP3046520007","1312 JT","9JE030V16","B28BX54","",,16370,,,,,,12240,20240,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","6085","","CS","T",100,,,408,,,Y,159,Y,Y,,,,"6085.T","","JP3100030000","6085 JT","9JE0BAH94","BH0VRX3","",,1750,,,,,,1350,2150,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","5481","","CS","T",1000,,,723571,,,Y,1671,Y,Y,,,,"5481.T","","JP3342000001","5481 JT","803990290","6777063","",,480,,,,,,386,546,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","7482","","CS","T",100,,,6264,,,Y,2425,Y,Y,,,,"7482.T","","JP3359500000","7482 JT","824990931","6829414","",,1040,,,,,,837,1137,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3077","","CS","T",100,,,1164,,,Y,567,Y,Y,,,,"3077.T","","JP3852850001","3077 JT","9JE029O99","B1VN231","",,560,,,,,,457,657,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"T","3408","","CS","T",1000,,,168071,,,Y,683,Y,Y,,,,"3408.T","","JP3312600004","3408 JT","9EQ2EKV06","6769606","",,167,,,,,,114,214,,,,,,"N",,,,,,,0,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
